7,14463048230347
94,3206269917071
0,605250520540682
23,2812263030021
16,2247844901505
13,2407472155856
19,9962931783985
93,6772828673314
0,452186780352223
8,27686839993088
-91,7123254158204
5,87581777672458
18,4354877488291
-62,2743541275694
2,79698346183127
14,1859970969794
3,95201181360718
8,06516814651000
0,401591678728936
28,1707839325696
7,93577916803970
10,6378638734423
-31,8537354949271
13,8381029392015
0,734460875479190
29,6659638415368
9,13823332983763
19,6044165187083
-28,9124068907499
2,73624930340397
24,5203709590926
70,0860048082753
14,5336480213262
17,2486048186424
8,56093624824423
10,6182036311561
19,4921344510181
34,6160174921520
8,04302387027713
14,9494627522472
-48,6854841373245
13,1533595231585
7,11523654280509
-75,7323446584129
4,60314940570074
18,6563704263061
-91,8787108279319
14,0954415562488
17,3468561930151
77,5886266178953
8,50301021748474
11,0630786878323
50,6374631663466
1,48149830069775
10,4782077037227
60,4158370052531
7,73670826055746
3,76928438549449
-11,7188746705466
5,14875443765962
13,5073006239505
-84,9654828567559
8,68929034517475
4,90900665905108
-69,1540605424613
15,3072620009683
18,7295667899081
-50,5511703211956
5,88038684160370
17,8915061877419
-84,1548026291796
0,423370943740482
17,6124260863136
70,6319126268330
11,8321686178136
18,4071838283684
-68,5646289418420
5,19815948922605
16,4171786204007
23,3325367377916
10,6445845508560
22,2774036721272
5,68998889178831
7,96554071869941
12,2769877477999
-61,7560353288736
13,7229627612194
8,54443019482216
51,9501520454779
11,9781114507253
24,0677184394715
22,9996850985752
6,36665312534062
3,12360802421791
-69,5872786445835
8,22582968413460
5,21530652270413
-9,07251062836874
9,34010124648559
3,87425427853283
36,4195199617922
8,13190056872762
20,1901216394289
-43,7481756848181
11,7419329552817
1,68416435405972
24,9726241629074
11,6574410678082
12,2650794426372
88,3460245202836
3,10607577941443
14,9604543874620
13,3606672094937
7,27828291326951
9,12550433088847
38,6231198210357
8,29786088529968
17,2139727767143
95,7172822068644
2,38537217707355
21,4226786327597
79,8234757350176
12,5110390641985
22,5159617078903
29,6959792030659
2,64692767258126
23,7873885786867
96,5841629889922
7,92358337752393
22,5011705995987
-67,2370063640379
4,14680047581747
0,163423165061200
1,95737144551498
9,94813979159514
1,04830508090488
25,4696859312207
7,31378839187550
21,7723044332735
60,0001812666578
4,08729265789245
11,1100145419087
-16,4461827785488
8,55040996115598
11,0635133127352
-89,0331136212438
1,46594394354391
8,26496552133395
3,82883873019129
8,98452774970506
23,4918276547482
-73,0935728623383
13,6351980307874
17,8210315577424
-26,6051130709921
11,6398496443855
23,4726755314727
39,3241774806859
8,61916017856133
13,2738985088381
-74,0832950565850
10,7458732144737
0,545074544489795
57,1699059974899
13,7709202797586
20,5097770295946
-89,9382052807297
8,83084340830063
7,18740144436058
63,1231039401383
14,5709298445259
21,6844916531820
73,3877724918707
8,90799213289330
21,5052703059250
-60,6207092692751
13,7334052185473
13,7658092130427
21,4787602253554
7,24420488918887
11,4309624558484
99,3359503772405
2,56985450076489
21,2506108376838
-91,5251345079835
3,79544150071254
8,69445880211066
-72,2353993741187
9,78789400438516
