6,43283218562929
-57,2961209438084
8,09670232377346
23,5299675892587
95,9579960336977
8,78763375412772
9,94447568085388
46,4505693845199
11,8358515236515
9,59895156411596
-5,64864902775872
14,9720242161807
19,0773168697195
30,6324382880926
0,0992372980800500
3,98283964705021
-55,3263868776199
2,58446339917795
21,2095561890411
91,8327699091558
14,6698719592141
8,37415552118699
-48,6287513345561
1,33753955022126
15,8343460560788
98,8452966952385
5,66325144896517
0,780780450427848
68,6521420538891
4,41190090105273
15,7495267336892
16,9328958162400
3,12358803353987
19,4564777929487
55,2191562302074
5,72409258609229
11,0028015667458
-44,0906883900393
4,57503556787981
2,71641607599115
-50,4455055958238
1,43456332561162
2,08593370906407
-84,7939886678648
1,99053951492183
15,6205611770322
26,4481885543151
7,52656331461884
7,85286000591726
31,1172837477891
8,37078110737246
21,2364889076400
-43,5731048519145
5,49188206100247
2,01473561910287
-20,8550920439910
9,32715992217671
18,9903165145464
21,3137759634255
5,46342666627929
17,3393428484301
-82,3160717651823
13,3081364546631
17,5965858317183
-25,5765986490412
13,7832121686260
4,05250021823010
-28,7821370343632
4,17904962754991
8,19225402805594
-19,6215759622871
0,576987511032701
18,8026360610543
-6,33974840550082
5,89027602629607
2,89153871099458
-71,9074126517469
7,53709874261832
21,6874604409084
-27,8279234006341
5,30984494379029
13,8142021638815
-75,7784156410142
11,1817552960213
21,7876090388766
-14,6986934626882
4,80228542943128
24,3777926293401
-66,6536196432986
3,99730072056015
15,4657162110669
-35,8023059029285
12,0229680578157
6,88457355239044
-48,9471235114140
6,81174360473415
0,306120365773785
-48,3121410160913
11,7350070516260
23,8844782682527
5,09927304946602
7,44211894999322
17,3754701980575
46,9780259949091
1,61347977909470
3,78482568442910
-79,2745686951286
9,22606000312717
15,8621957763452
49,1114244493553
7,22250884112147
5,10893292317907
18,5248524580745
10,7924330914080
23,4013809099191
-48,7765516118451
4,57682593528527
5,68599234042151
-85,7320521344034
11,6445601524203
3,77753000810741
23,5575094585306
14,0550003823509
24,6615126534427
-85,4172360572787
0,537010327845934
24,0537400015047
-74,1773299354439
11,9191956488085
21,5111210870815
60,2255286170731
11,0710857019261
10,8060544557584
-3,21713576629390
14,0039908356056
11,9837574830334
-88,9941046883163
3,85880650225020
20,3706865732309
33,3566562697568
13,2205140561864
10,5065947295018
-89,2272520210399
12,7904454569664
0,155039947236540
59,6213464876547
12,8310978458935
2,11616594754683
24,3045363244027
1,51869554396960
11,3307483867508
-15,7020059535502
10,1276643267352
24,0673302197322
-71,3681455353530
14,1495425164074
7,34425113927656
23,8911481373368
4,71112234883949
8,32411555128594
66,3804073935472
4,13937670850152
18,0156546573826
-78,0488426743800
8,93996395420198
3,59400900850248
50,1259099076911
13,2824396886649
18,9077045154472
-57,0979769418411
11,8460983517851
20,6274186965424
38,2083732840121
2,94366353507235
16,8310098534020
29,2814536449035
13,6193789816651
5,29170504833345
-59,9975148594905
11,0950392520782
24,9232040413555
8,02939833804206
1,11209059499872
21,7979223919168
-7,33431408798120
14,9897793151295
20,1649524785759
22,6753832409539
8,84431583749871
12,4395270879433
-62,0977187885931
8,51527988247904
13,2167430379550
55,7266768634273
5,20300598471419
5,64774301680434
-37,4471338391920
11,7188253354808
13,0701728314534
-84,8081752407872
4,83464173561233
5,64398000300047
22,2003240830328
3,37822687421939
8,06598193785431
-48,3078667249176
2,41692580374588
5,39750175897690
42,3791806646863
1,59085890564954
11,9534242077725
87,7228581326028
2,89319098389909
12,4600176659545
44,9388049418265
13,4199415336641
20,8379002064852
8,42191009019315
5,40958537342253
8,65084461453119
79,7913273902921
12,0217576361807
1,09228991236639
48,2655773252859
14,4529249270239
20,1073836769295
-2,66167034664127
8,25249959127058
17,0249021360247
15,6273978606194
6,86121936815718
20,5971470761588
79,3622177998345
3,66124475710430
3,31359856406777
-91,0579014125053
6,03421391539494
1,38405591466624
-74,4717364203306
15,9273400159632
20,9879615122626
-78,2387062055084
4,60247203040185
19,7299026697694
-4,99704685404998
2,10426365862218
24,7280656378622
69,2960399493948
8,18649173800434
0,709581699540749
46,1415289292293
11,7385178574604
18,8992698482511
24,7654966617035
5,06150452693519
4,12524042833555
99,9359210068888
1,01355389169240
7,67469071067918
73,2329026806873
13,8715111166079
9,09840169234708
-87,6341516687626
10,5411223954911
10,6565517593740
-64,5772872095593
2,32698129883090
22,7983444388093
50,5991962442944
10,3944501252533
19,0756146434223
-98,7974641221314
3,10012857196204
16,5392641063083
49,6919475838642
14,4033473538321
21,1336078331921
41,8994336882196
15,6844678026980
1,55251866726640
-37,9075470104867
8,63276267617352
0,167494063681673
94,4822497116195
4,19646519368952
1,68247858829282
19,3180887593377
7,19954532436416
1,99305722394920
-10,2754794932180
0,0786370635333178
22,3197026862351
61,1717430743679
6,17218992478853
7,48478126940269
-14,0804665623461
8,83963135673047
2,92304861599607
-56,2893067093023
14,2667802122814
3,73021734902961
-28,9636439139532
4,18374053539690
18,9924821305486
19,1245103344353
11,5063222391117
10,1770680241535
26,2443267662107
0,844915167189564
15,6947222700695
-54,3547395991443
12,3870775064127
1,90237095144556
-96,3177782007936
11,6288657128150
17,7043686028264
