15,9694406197130
7,64355828337380
10,2168253126589
5,59186240627531
77,8946775379307
15,8874546884377
4,23350028880541
-64,5530818515537
8,67758958173151
9,77346953006655
-18,6486195225540
7,40269147966165
11,4752854790752
55,8869739183014
0,329754125232364
21,1360748692932
-90,7396789546120
0,916872624829409
13,3320819831147
95,0694542985927
11,5223817381616
1,78197748637643
80,7762534574576
8,21113844211910
8,84045244088781
28,2927201850743
8,79286639974423
23,1990482564691
15,9557034806425
0,115768482798797
10,3561993068553
53,4895374664087
9,73184026833035
9,22384570819756
-68,2437891103298
14,8304028292174
21,2724019562945
-45,7436576819778
10,4386380781838
19,9400590603568
-86,6153426613667
10,9341920515311
8,75588970575836
-82,9696694554622
7,87248475337294
19,4099754165039
48,4751966853978
0,407019215221833
1,21175420537885
-77,7418722270520
1,09750997257639
14,7567672525995
2,63043727740526
12,1548487393821
3,95594185985935
-58,0321808817993
0,669386176435147
23,4405560007308
-30,8302356639467
10,1303320603011
5,21268741126619
-34,0642903261093
14,5792962506170
10,2006811099635
-67,8116959256657
11,4832182408083
14,0169716160444
-60,7640038275303
12,9607864108942
10,3163754654937
-24,7809677375523
15,4927986090507
6,72532961034245
-80,3799302558893
6,83498486574075
19,1365505827215
17,5065816753681
12,7004325947973
5,16142875443050
-59,1943196736568
12,8704014988501
15,3658571664485
87,3719637007021
0,127511974493027
23,5228931134942
69,2260710011691
7,72176742274626
10,2628627261766
-64,7813387847635
0,274730367320789
0,667198812364156
33,9376671775008
11,7987419170588
12,6035380097671
89,4265983336319
4,68077495341451
0,569192467904687
-83,3101743670900
0,690868173606951
6,48143543058836
17,0590174642138
9,87285264095291
4,18355662659122
-69,4692338764272
9,61371459581939
20,7491407026646
99,7072025080309
15,3248270630267
10,6478251597457
96,4017020688229
5,49334530919387
4,95219608029633
71,8174396035154
10,6157296321652
20,2140984413480
-10,3612437638482
0,337718441934905
15,7294647438113
-4,92389931355675
4,82223184210930
5,86971430803630
-12,8776579215714
5,15034007565706
0,422729026415421
82,9179150347518
13,1079327795782
8,48973082886543
-91,5529022840243
8,74131135008299
9,23789816448140
-77,5812185722092
6,35713468401470
20,1740433625471
-59,6096470514648
4,13985142609026
13,2342747095243
79,3808477115615
9,48813283378279
4,60187520375620
-80,2255491524700
0,111963826174661
16,0689174790674
-65,9322840067120
13,7754694818441
4,20885662518411
-31,5708898463547
9,01945372650351
5,25435718781596
-8,07395961066664
7,61510220514820
10,0071742022940
39,0257817430391
5,02901363323597
0,0296455624163219
-22,4011843409486
0,777347912342322
14,6870136545913
73,6509451796933
12,3779699839362
4,04531705325447
-29,8014280835933
0,573251705706255
12,8308086116110
46,4299663381770
7,82126634015762
13,3288885685710
-98,0480438190606
7,66034477363596
19,3003764104506
-7,18665301744870
8,11965746644977
9,83588670095424
86,3816700407331
8,32284441612924
2,72329454568545
49,9585878591780
4,80989558372573
17,4835154073737
57,3255326075303
7,34304901456775
11,9208371701232
16,4271377880093
7,12497709045489
23,5314323037935
98,5992545936373
10,7925797500627
3,81860195109723
72,1212029963767
4,97205190569076
0,467755386829937
-92,8405066688191
3,02813347202763
20,0405144729685
-41,9692288503670
2,75151952714503
2,60772049608956
-90,9644163252435
0,0948896899046332
12,4327715245872
26,2040798832139
15,4371949726655
