9,24821222222542
-79,2940936555080
6,13831394245124
21,1912683971713
-35,8622287367286
2,53008758145154
6,87039940196347
45,9823477301642
10,2701493908028
10,9468643218558
-26,8223584184351
0,614533327903718
7,95081011920942
2,03746543077550
1,06959091210263
3,13924491312749
-48,2323177276839
8,62377471652094
16,0002005955532
15,4161380935913
14,6920845579481
17,3909892394051
-6,48912310969605
2,66740876453197
23,2519472290483
46,2154849228361
1,99375472733960
19,4886003564075
-79,0146093672311
0,219113445058815
8,00146039459362
95,9436629955486
12,2042028783507
15,1699955657368
-16,9232200359837
11,5640669385472
3,52789568635703
58,9684095240290
13,6710272318261
0,142800400257464
-13,8277682762023
3,99931297186536
10,5174113517156
62,1283410982615
9,83840465349278
22,3579121174074
-3,05874397641746
0,777780932824214
3,89844044727734
7,79586069358202
1,80471329555846
7,76387124133539
-97,8104628962152
5,57035889836072
24,0221961649899
21,0500316153519
7,55118793122384
24,1970162539354
-54,0647796123455
1,27251176102739
21,3702331854533
38,0147868992496
10,9124697832445
22,2928444178989
3,40011980971922
8,40459645681705
8,47160469401035
-60,7304407009855
8,25386516703609
21,8712466060062
67,8015513062644
15,0462406556703
6,73223628798690
-80,5065110160504
2,10763773300154
19,7472001799791
-45,8175814177523
10,4125013165810
13,9792337279741
-10,9008188956209
13,5549920797779
1,55381527350358
14,7700569534090
5,53445660669100
15,2211442654107
-78,5314929794375
1,09037317446971
18,9734324072005
-77,9095524483802
0,183686515516843
23,9317528177112
-96,8048416717746
0,108640988546068
1,73156253309944
-14,9173943504437
4,67959582175081
5,43430137916335
-39,9031567732271
3,48259675440345
18,6891159174792
-45,6033645670395
4,83043171136199
16,7749961582050
31,1469989460895
9,52635675258935
14,1734111601047
53,2202955107307
9,01908682181062
3,70434895827255
82,1088171853341
3,48793236266752
24,2380002512642
-4,19768172073289
6,24934794555224
24,8069322259114
74,8015703780895
5,40997043660987
7,58548682598220
-83,3853128406846
11,9339618335594
1,34440245398261
34,8265609419280
5,90390611962934
24,0329196075318
47,9755446927791
6,77152673125034
10,7136039530946
-23,0030901626850
9,14296503721930
5,39129782522396
31,7850573408201
9,40992376025214
7,79640492642782
-96,1104866971629
0,459932564913016
23,3626574884415
19,6579231543798
1,45808325151384
24,3215615243481
-33,1137071624235
8,01634017075003
2,23651339610449
-77,1893309573791
14,6920467936811
24,1409771408579
33,5937690550719
3,96185665463915
15,3124544197045
8,61099993095695
10,4470063578496
20,0315690817647
-64,5218510722824
1,04325158520448
23,4680629709190
-20,8144378824271
0,261399728517336
1,95220912955379
-1,56715941968022
8,32143043234997
23,7567643523717
-12,4232600692050
10,4375733047439
6,05286982200675
27,0733594543070
6,30647194171433
5,43055746320940
