16,2947285951256
30,7054656341829
6,71832967186024
22,3168115312600
33,1402656751965
10,5481993174135
11,2554744009554
0,686883377686032
6,71262106955834
21,6734130182998
-93,7136560950042
14,9678187341114
18,7621588164659
52,6690624151868
11,3983473405930
11,2040640909864
57,3682344160785
15,2410138944247
15,1662848717405
64,7855177744986
14,6459091986666
17,5060641492172
-23,4307871617128
2,92283871370806
5,83676305774501
-29,2785760372217
10,6963949902484
11,3520628463533
-33,8963474533852
1,54441195100691
1,19312731534717
40,4900345989767
15,7469008874554
15,2832785112928
-23,2211107176819
11,8990396958342
0,427248686075652
-93,7729237024212
3,41372883238589
15,6079937828469
-8,67155817700949
9,87824197153621
4,85908973204169
-44,1169566047191
5,36957421002623
12,6455771214887
-32,7442659176222
10,1217188399224
11,9949688899784
-89,5632064412433
8,25211033026439
17,7636781566095
7,99711150524085
12,5906913664011
17,2582630109139
-23,8126740337488
8,04176157402835
18,1512494045767
99,6879364161596
2,63257972464377
11,0258899977510
5,92396074772292
8,11939538661427
8,21582570976944
77,2878699016524
13,1650162359965
13,6775908524499
63,1146135181677
6,86110509194910
21,4595770244178
-35,0619899427617
2,52296174766218
22,8594196551524
-46,7673777455459
10,7982626042622
15,6499890754854
-44,4376434502910
4,42609235370688
12,9302767509517
50,8884440853497
5,99657649660493
13,4370291477958
95,7850329265063
6,34872375003369
4,02507668862721
28,4920124145607
2,11385870876186
3,45579024721422
70,4484348327730
15,4596114080074
14,8863941957426
71,0478915208127
15,3785437171960
15,1739982952704
11,7716666875769
0,224164157941834
16,1077160051431
-49,3821013347381
8,14984167764048
1,59013745804847
-24,6737995464076
3,12141052305425
1,58628704887859
9,00861714764865
13,6483232922006
15,0963758844467
-91,0363006987052
13,6461304380574
10,2063717249197
-33,0615654052426
9,18874682300156
10,9701267668904
60,5160671215774
5,07130108743507
1,98533025532644
-1,28706363936055
6,18806233143330
10,1915887425703
-48,2399507914092
12,2369259401617
2,82251877474203
-43,0642111904966
10,8869460337154
24,9277080835809
63,3846680332501
2,00485606714458
17,6472784041932
18,2685911010468
9,91738703791900
11,6361074601531
-21,2267992970556
11,0026553287214
3,01229222154350
-77,8180998084471
12,1644974462794
18,7691952096297
99,2974369597681
3,63414819510061
24,1313098408294
-98,9399455798272
3,58870664903152
21,6683881222842
-49,6954863270866
0,240256016833241
21,9940963726624
34,0707146474039
9,36528023924088
4,34150172726580
24,2379787678626
11,7243787193854
7,19328534846845
-15,6030451489575
13,8328818694024
21,2825783573881
26,0548393269102
1,26151334982835
11,5640038077735
-92,1311191158101
6,92166206778765
24,9289236034826
-10,8083393144194
12,8766285120896
7,02732533753800
-34,3612606996986
8,15305362734876
8,95446546903708
59,4999120198431
6,47988798805058
18,5001742317205
71,1205296972358
7,45111855774764
13,6654939407751
84,6694056736637
5,89714767105258
14,2861866408301
-40,8112295350945
8,99254660436372
1,84631480854567
80,5177977180890
8,83764223395575
2,08098305422465
-80,9471791476118
2,92199034014183
4,93789187609191
-21,0023362962955
10,7665421538547
22,4201915113939
35,6005357818463
10,2783044768735
16,8377725791605
-69,3159820652395
13,0608056879446
15,1835304662610
-86,9475531048504
4,23950157527127
1,29127284325095
-78,7252934664424
12,7866798373355
12,6961393081628
-80,7078963535947
4,98302510887850
7,52391548396378
-20,8221795356583
11,4445386074875
6,01355487653824
97,0340872223883
14,6121329862240
19,3998825679215
13,7907299952247
11,2569794238292
22,3128407392534
-43,5452406433808
1,39024636650107
1,32673969326936
33,7246054985810
8,12540666757270
13,9158429266030
23,8713448217828
12,4189097906537
3,78371065921668
83,0925843269756
8,05200679775721
24,7334243904297
-58,5195296654255
0,936540756687176
13,1552681943059
-89,8021484738591
10,6879319506991
13,4126228521172
40,6117792040212
6,55485326773400
17,8118856888183
-68,0553883325611
0,0167715440871774
20,4683354297111
34,2114150774461
10,7884783559100
21,8525359932535
-86,3370499761994
7,38211986753817
15,5427877817656
-94,0504825434630
15,3225766704955
0,265165016616246
68,3234060016959
6,18529281332250
5,55678796890193
50,7850776267010
4,16281655621872
1,31540430982418
-80,4430226196508
3,32926336717840
12,8613900194743
-58,3030195141424
10,1544159850614
22,3208968768982
-82,6102857183558
5,66944362575266
14,4906129966235
73,1475652690558
2,16592406770570
15,7011935085436
-95,0823147405784
3,46763185410552
3,60732411885597
-49,6869862769703
9,69748935087695
18,7153893632564
23,1246374092426
7,10082675874031
7,01652633378680
-6,32282550649743
7,68683327276435
21,7195054838136
47,6712695144148
14,1919389924041
20,0531109344878
-60,9563673392545
0,201588329848001
12,2094323803762
9,65161677148558
9,25586027228948
24,3392605024248
-8,17620860953381
1,06302994414714
13,1790398368959
94,2746768356357
4,67915426373766
5,43895538984011
-35,1596022490725
7,79215630894887
4,91461403295272
-59,4783299508437
2,81953426059702
0,442305682279647
13,4550292482443
7,93686018002206
8,60819694519845
-3,37426841615172
9,94952710379926
20,8825272683068
-41,5164933179876
11,7116126376209
6,86662828270590
-18,9697605269076
15,8056922643354
16,4391049279405
0,551676984033134
6,43266091781930
4,24424909687675
57,9355550755735
14,1529814230545
7,36574330216398
-81,3463531293955
3,04580327424849
9,26525028686135
-59,7030479175599
10,6687420472650
16,2232272839827
-95,0452286073737
7,83022970681154
14,1944857587929
36,2728892416999
7,51813513374733
12,8059267311398
47,0701715585330
6,15774121239973
1,51046623936736
-70,1060253999634
2,35908174646218
19,4456336914270
-38,0194382055703
13,0755700288574
0,750214322578060
-33,6358910503139
1,76494552949157
17,0094070262806
-62,6805942536516
13,0485669555108
22,3185827703365
37,5237752457651
13,1264342174830
9,27561577319230
12,9262896359242
4,29134512711561
15,5906198437876
8,84138968662107
1,54887207241349
17,3168703650626
86,7100779207803
8,91171178458950
19,6244650856209
-93,7165389404701
13,3046581667315
15,8103137904369
32,4610673374857
10,8315328681386
17,2571576854058
55,0345897505672
4,08288760542850
20,0655776681093
29,5892707159815
4,37529728687744
9,39466343374408
96,9456213293909
4,42884900748392
1,19684501800835
91,0053793956674
11,6206999428163
2,57499871052883
50,1493497844061
11,9998581119048
13,5123912598901
-80,6408383851689
5,62967933060766
21,2333727132207
-6,18625002952518
15,2596833920792
13,3117339673006
-79,1702237379349
15,2258363719548
22,7152352857861
-25,5691202256272
9,59886587011708
2,24138623101047
-86,0448691623186
11,4656297264301
21,5986408509438
82,3483244363847
14,3487295965312
21,4362894319778
19,9820535114908
1,82770751658901
22,0723921269339
96,2606280855333
6,95745872272757
1,85901199079032
82,5520188970932
13,5095702233449
8,55397223321555
0,0735445341084162
10,0752239399572
5,70533121214294
-90,5309380724613
13,1239697261989
21,1102457328165
38,8150326783045
1,17089264421898
3,35237571958714
-85,1933574729875
15,6762294262004
22,0324556466779
6,47207020961744
11,5159123999780
4,84182810719898
26,2614323494928
15,4641799011043
21,1655860963659
69,3352772456669
5,56744009638055
5,19952415088732
